0,1,2,accuracy,macro avg,weighted avg
0.8888888888888888,0.6944444444444444,0.7976190476190477,0.8087431693989071,0.7936507936507936,0.8051001821493625
0.835820895522388,0.5434782608695652,0.9571428571428572,0.8087431693989071,0.7788140045116035,0.8087431693989071
0.8615384615384616,0.6097560975609756,0.8701298701298701,0.8087431693989071,0.7804748097431023,0.8015352367211623
67.0,46.0,70.0,0.8087431693989071,183.0,183.0
